cc_num,merchant,category,amt,first,last,gender,street,city,state,lat,long,city_pop,job,merch_lat,merch_long,is_fraud,distance,age,transaction_date,transaction_month,transaction_year,transaction_time,transaction_day,transaction_weekday,is_weekend,population_category,log_amt,amt_squared,transaction_count,average_transaction_amount,merchant_transaction_count,merchant_avg_amt,std_transaction_amount,is_senior,is_minor,amt_age_ratio,distance_amt_ratio,time_of_day,amt_per_merchant,monthly_spending,is_fraud_and_weekend,amt_variance,amt_diff_mean,total_transaction_amt,trans_year,trans_month,trans_day,trans_hour,trans_minute,trans_second,dob_year,dob_month,dob_day
4182470000000000.0,"fraud_Yadav, Chopra and Reddy Pvt Ltd",online_shopping,730.08,Suhana,Edwin,F,"312, Dua Ganj, Rewa-687796",Sikar,Uttarakhand,13.0740245,75.404406,498632.8993690851,Garment/textile technologist,13.066055,75.408824,1.0,1.007118317594475,76,2023-07-04,7,2023,16:26:00,4,1,0,medium,6.594522892886242,533016.8064000001,15,2172.8766666666666,10,730.08,2112.038058374851,1,0,9.606315789473683,0.001379462959668,afternoon,730.08,7300.8,0.0,4460704.760023811,-1442.7966666666666,32593.15,2023,7,4,16,26,0,1947,12,5
4284220000000000.0,fraud_Ravi-Dubey Pvt Ltd,travel,2010.3,Heer,Bhandari,M,"97/113, Mann Path, Thane-354867",Ludhiana,Uttarakhand,36.369028,158.216014,498632.8993690851,"Surveyor, quantity",2.3017030783132526,158.223596,1.0,1.4553428204862755,58,2023-03-21,3,2023,11:41:00,21,1,0,medium,7.606536558159175,4041306.09,3,2010.3,3,2010.3,0.0,0,0,34.66034482758621,0.0007239431032613,morning,2010.3,6030.9,0.0,0.0,0.0,6030.9,2023,3,21,11,41,0,1965,9,1
6592020000000000.0,fraud_Dugar-Chanda Pvt Ltd,online_shopping,6399.3,Siya,Ratti,F,"H.No. 23, Chandran, Rewa-358234",Proddatur,Gujarat,30.137074,-66.007962,690374.0,Environmental consultant,30.135758,-66.00805,0.0,0.1465770160947491,32,2023-03-21,3,2023,11:41:00,21,1,0,medium,8.764100143249165,40951040.49,7,6399.3,7,6399.3,0.0,0,0,199.978125,2.290516401711893e-05,morning,6399.3,44795.1,0.0,0.0,0.0,44795.1,2023,3,21,11,41,0,1991,9,25
4023090000000000.0,fraud_Kale PLC Pvt Ltd,entertainment,4945.28,Ishita,Kari,M,"28, Hayre Marg, Bhubaneswar 620592",Rampur,Jharkhand,-38.902095,-114.271645,788372.0,"Biochemist, clinical",-38.889849,-114.281905,1.0,1.625608888053228,74,2022-11-18,11,2022,15:36:00,18,4,0,high,8.506391057882151,24455794.278399996,5,4945.28,5,4945.28,0.0,1,0,66.82810810810811,0.0003287192814265,afternoon,4945.28,24726.4,0.0,0.0,0.0,24726.4,2022,11,18,15,36,0,1950,3,11
4944500000000000.0,fraud_Dutt-Seshadri Pvt Ltd,travel,6275.84,Vardaniya,Borra,M,"55/68, Wable Chowk, Jalandhar 282759",Ambarnath,Andhra Pradesh,-79.8070295,-163.590162,942213.0,"Chemist, analytical",-79.792345,-163.586334,0.0,1.6345808894720275,50,2023-03-21,3,2023,11:41:00,21,1,0,high,8.744621948108957,39386167.7056,7,6275.840000000001,7,6275.840000000001,0.0,0,0,125.5168,0.0002604561125637,morning,6275.840000000001,43930.880000000005,0.0,0.0,-9.094947017729282e-13,43930.880000000005,2023,3,21,11,41,0,1974,3,2
30304900000000.0,"fraud_Mannan, Sagar and Kala Pvt Ltd",online_shopping,200.08,Onkar,Iyer,M,"H.No. 648, Bhatnagar Circle, Ongole 057328",Aurangabad,Uttarakhand,74.390634,-88.715665,786318.0,Warden/ranger,74.388608,-88.707879,0.0,0.3240794316260061,37,2024-04-01,4,2024,10:46:00,1,0,0,high,5.303702838824375,40032.006400000006,5,200.08,5,200.08,0.0,0,0,5.407567567567568,0.0016197492584266,morning,200.08,1000.4,0.0,0.0,0.0,1000.4,2024,4,1,10,46,0,1987,4,7
6011760000000000.0,"fraud_Sachdeva, Bhatia and Sandhu Pvt Ltd",online_shopping,693.23,Jayant,Sehgal,F,"H.No. 37, Keer Ganj, Ramagundam-194088",Aurangabad,Uttarakhand,13.0433755,-34.188634,840443.0,Herbalist,13.039684,-34.174425,1.0,1.5930088207412318,52,2022-11-28,11,2022,08:41:00,28,0,0,high,6.54280331770569,480567.8329,19,554.6963157894737,10,693.23,150.0288144254121,0,0,13.331346153846154,0.0022979513592043,morning,693.23,6932.3,0.0,22508.645157894734,138.5336842105263,10539.23,2022,11,28,8,41,0,1971,6,17
4.73782e+18,fraud_Lalla PLC Pvt Ltd,online_shopping,5145.657143757881,Piya,Shenoy,F,"76/44, Vyas Chowk, Jaunpur-786261",Berhampore,Andhra Pradesh,59.738024,-7.101207,483362.0,Mudlogger,59.723184,-1.3032460932720078,0.0,1.4553428204862755,71,2023-05-22,5,2023,03:26:00,22,0,0,medium,8.546102684602834,26477787.441106517,10,4916.661715006305,829,5115.548867906304,482.76475241452647,1,0,72.47404427828002,0.0002828293412925,night,5145.657143757881,41165.25715006305,0.0,233061.80617385905,228.99542875157655,49166.61715006305,2023,5,22,3,26,0,1953,3,20
3585830000000000.0,fraud_Sarkar Group Pvt Ltd,entertainment,1709.91,Tejas,Borah,F,"36, Hora Marg, Ajmer 633398",Rajahmundry,Maharashtra,27.753212,-160.914482,443041.0,Pension scheme manager,27.759815,-160.933241,0.0,1.986552299041512,27,2023-06-03,6,2023,03:26:00,3,5,1,medium,7.444780671690487,2923792.2081000004,6,1709.91,6,1709.91,0.0,0,0,63.330000000000005,0.0011617876373853,night,1709.91,10259.46,0.0,0.0,0.0,10259.46,2023,6,3,3,26,0,1996,8,5
4.60380110233571e+17,fraud_Sem Inc Pvt Ltd,entertainment,7651.45,Indrans,Chokshi,M,"28, Sampath Marg, Thanjavur-084017",Chittoor,Nagaland,9.0893185,-25.551626,811566.0,Human resources officer,9.099093,-25.569413,1.0,2.235030066269689,38,2023-07-24,7,2023,15:58:00,24,0,0,high,8.942781136985742,58544687.1025,15,4197.465999999999,6,7651.45,2919.149273364221,0,0,201.35394736842105,0.0002921054265883,afternoon,7651.45,45908.7,0.0,8521432.480182858,3453.9840000000004,62961.99,2023,7,24,15,58,0,1985,9,17
4957920000000000.0,fraud_Kaul-Ramesh Pvt Ltd,online_shopping,5145.657143757881,Tejas,Wali,M,"H.No. 944, Dutt, Ujjain 513960",Rajpur Sonarpur,Tamil Nadu,79.038844,-120.223078,818208.0,Event organiser,2.3017030783132526,-120.215811,0.0,1.4553428204862755,74,2023-08-29,8,2023,15:57:00,29,1,0,high,8.546102684602834,26477787.441106517,10,5145.657143757881,10,5145.657143757881,0.0,1,0,69.53590734807948,0.0002828293412925,afternoon,5145.657143757881,51456.571437578816,0.0,0.0,0.0,51456.571437578816,2023,8,29,15,57,0,1950,3,11
180046000000000.0,fraud_Gulati PLC Pvt Ltd,travel,6229.42,Aaina,Manne,F,"H.No. 345, Bora Road, Guwahati 923762",Nizamabad,Bihar,66.2007925,-0.4717681503254255,680757.0,Film/video editor,66.201542,-1.3032460932720078,0.0,1.4553428204862755,74,2022-12-23,12,2022,11:14:00,23,4,0,medium,8.737199025239498,38805673.5364,17,3738.498823529412,10,6229.42,3068.8483941983077,1,0,84.18135135135135,0.0002336241288091,morning,6229.42,62294.2,0.0,9417830.46657353,2490.9211764705883,63554.48,2022,12,23,11,14,0,1949,9,17
4578940000000.0,fraud_Bhattacharyya Group Pvt Ltd,fitness_and_medical,5392.94,Lakshay,Kothari,F,"20, Karpe, Gaya 631000",Kolhapur,Nagaland,3.0501575,33.654397,330174.0,Fashion designer,3.044092,33.646323,1.0,1.1218877127281317,47,2023-10-31,10,2023,10:44:00,31,1,0,medium,8.593031380167286,29083801.843599997,4,5392.94,4,5392.94,0.0,0,0,114.74340425531912,0.0002080289624449,morning,5392.94,21571.76,0.0,0.0,0.0,21571.76,2023,10,31,10,44,0,1977,1,12
584010000000.0,fraud_Vora-Madan Pvt Ltd,online_shopping,6658.2,Bhavin,Mall,F,"47/984, Lall Ganj, Jabalpur-025445",Gulbarga,Uttarakhand,24.847064,168.181785,42169.0,Curator,24.850482,168.175676,1.0,0.7241541984986569,54,2022-11-07,11,2022,17:37:00,7,0,0,small,8.803754636199315,44331627.239999995,801,4551.134564030145,10,6658.2,2523.043721907961,0,0,123.3,0.0001087612565706,evening,6658.2,604302.367150063,0.0,6365749.622659177,2107.0654359698547,3645458.7857881463,2022,11,7,17,37,0,1969,6,5
4800550000000.0,"fraud_Agate, Varkey and Luthra Pvt Ltd",entertainment,5056.81,Tejas,Lal,M,"43/32, Yohannan Zila, Udaipur-067444",Nizamabad,Jharkhand,81.974419,71.656847,308606.0,Chiropodist,81.959219,71.668432,0.0,1.699722905322224,30,2023-02-15,2,2023,18:55:00,15,2,0,medium,8.52868886226971,25571327.376100004,4,5056.81,4,5056.81,0.0,0,0,168.56033333333335,0.0003361255228735,evening,5056.81,20227.24,0.0,0.0,0.0,20227.24,2023,2,15,18,55,0,1994,1,19
6541120000000000.0,fraud_Jha-Maharaj Pvt Ltd,entertainment,9060.96,Samarth,Kara,M,"69/486, Seth Circle, Rajkot-903626",Gulbarga,Bihar,-51.840347,168.286944,478008.0,Press sub,2.3017030783132526,168.29477,1.0,1.4553428204862755,63,2022-12-22,12,2022,00:04:00,22,3,0,medium,9.111840711180704,82100996.12159999,5,9060.96,5,9060.96,0.0,0,0,143.82476190476189,0.0001606168463922,night,9060.96,45304.8,0.0,0.0,0.0,45304.8,2022,12,22,0,4,0,1960,6,6
6511910000000000.0,fraud_Roy Group Pvt Ltd,entertainment,8044.84,Nitya,Ratti,F,"58, Sabharwal Street, Aizawl 862845",Nashik,Chhattisgarh,71.3038075,-81.235103,894587.0,Data processing manager,71.287783,-81.243355,1.0,1.8059759348298388,48,2023-04-02,4,2023,10:20:00,2,6,1,high,8.992910466654541,64719450.6256,19,8459.427368421053,10,8044.839999999999,448.98864643950515,0,0,167.60083333333333,0.000224488732508,morning,8044.839999999999,80448.4,1.0,201590.80463157897,-414.5873684210528,160729.12,2023,4,2,10,20,0,1976,2,3
30208700000000.0,fraud_Chaudry and Sons Pvt Ltd,entertainment,9765.19,Jivin,Arora,F,"93/44, Sen Zila, Bhubaneswar-977231",Cuttack,Tripura,-54.546156,159.392561,267680.0,Best boy,-54.537299,159.398738,0.0,1.062402009361176,52,2024-04-11,4,2024,16:55:00,11,3,0,small,9.186681699685272,95358935.7361,20,6603.088000000001,15,9713.59,2390.4391190270326,0,0,187.7921153846154,0.0001087948119146,afternoon,9765.19,48825.95,0.0,5714199.181774736,3162.102,132061.76,2024,4,11,16,55,0,1972,5,3
30360400000000.0,fraud_Dubey LLC Pvt Ltd,travel,555.14,Jivin,Kar,F,"33/15, D’Alia Nagar, Gwalior 543397",Bhilai,Uttarakhand,67.1902255,-56.698176,353824.0,"Psychologist, sport and exercise",67.200348,-56.68472,0.0,1.2661861378425654,18,2022-06-13,6,2022,06:07:00,13,0,0,medium,6.321020061115796,308180.41959999996,801,4551.134564030145,6,555.14,2523.043721907961,0,0,30.84111111111111,0.0022808411172723,morning,555.14,300417.1714375788,0.0,6365749.622659177,-3995.9945640301457,3645458.7857881463,2022,6,13,6,7,0,2006,1,27
3530110000000000.0,"fraud_Devan, Iyengar and Badami Pvt Ltd",online_shopping,3143.95,Shalv,Kata,F,"30/10, Mane Road, Faridabad 973707",Satna,Sikkim,-33.9620175,56.717792,32016.0,Chiropractor,-33.968053,-1.3032460932720078,0.0,1.4553428204862755,28,2022-06-12,6,2022,03:47:00,12,6,1,small,8.05355327075697,9884421.6025,24,3428.55303593947,9,3143.95,1044.1998944635093,0,0,112.28392857142856,0.0004629026608203,night,3143.95,28295.55,0.0,1090353.4195976038,-284.6030359394704,82285.27286254728,2022,6,12,3,47,0,1996,2,6
4060090000000000.0,"fraud_Dar, Rana and Sur Pvt Ltd",online_shopping,1024.74,Dharmajan,Yohannan,F,"66/009, Bajaj Road, Chennai 590599",Hindupur,Meghalaya,29.8042525,122.852543,370344.0,Event organiser,29.785196,122.854613,0.0,2.1283799226435476,53,2023-12-22,12,2023,20:45:00,22,4,0,medium,6.933169582310602,1050092.0676,8,1024.74,8,1024.74,0.0,0,0,19.334716981132075,0.0020769950647418,evening,1024.74,8197.92,0.0,0.0,0.0,8197.92,2023,12,22,20,45,0,1970,8,18
347251000000000.0,fraud_Devan and Sons Pvt Ltd,entertainment,566.3,Adira,Chawla,M,"24, Handa Circle, Meerut 754652",Aurangabad,Nagaland,41.585203,-138.298046,244122.0,Senior tax professional/tax inspector,41.597683,-138.299316,1.0,1.3917260077769742,77,2024-03-22,3,2024,11:35:00,22,4,0,small,6.340888264332522,320695.68999999994,11,978.7763636363636,15,3847.836,572.2877290537117,1,0,7.354545454545454,0.0024575772696044,morning,566.3,3964.099999999999,0.0,327513.24482545455,-412.47636363636354,10766.54,2024,3,22,11,35,0,1946,10,20
4.38182e+18,fraud_Lalla PLC Pvt Ltd,entertainment,1107.46,Vritika,Wali,F,"242, Wagle Street, Muzaffarpur 696092",Chapra,Uttarakhand,1.9229408226670872,97.125603,145977.0,Farm manager,2.3017030783132526,97.117789,1.0,1.4553428204862755,79,2022-05-11,5,2022,03:36:00,11,2,0,small,7.010726943606016,1226467.6516,6,1107.46,829,5115.548867906304,0.0,1,0,14.018481012658228,0.0013141267589676,night,1107.46,6644.76,0.0,0.0,0.0,6644.76,2022,5,11,3,36,0,1945,5,4
4237820000000.0,"fraud_Shukla, Lad and Luthra Pvt Ltd",entertainment,1178.41,Samarth,Bhandari,F,"41/033, Kadakia Ganj, Sikar 480057",Bhind,Kerala,69.869021,1.542941,98475.0,"Conservation officer, nature",69.883024,1.54065,1.0,1.5595274064218168,24,2023-03-21,3,2023,11:41:00,21,1,0,small,7.0727695924180285,1388650.1281,10,2983.17,6,1178.41,2329.9351413004324,0,0,49.10041666666667,0.0013234166431223,morning,1178.41,7070.460000000001,0.0,5428597.762666667,-1804.76,29831.7,2023,3,21,11,41,0,1999,8,17
4.60380110233571e+17,fraud_Singh-Bumb Pvt Ltd,online_shopping,5809.02,Tarini,Gara,F,"H.No. 400, Bora Path, Bahraich 090382",South Dumdum,Uttarakhand,-15.4059445,17.502722,441570.0,"Secretary, company",-15.392488,17.489359,1.0,2.0714981009085425,39,2023-12-22,12,2023,10:28:00,22,4,0,medium,8.667339292180824,33744713.360400006,26,6961.742307692307,8,5809.02,1377.0583574977716,0,0,148.94923076923078,0.0003566002700814,morning,5809.02,102639.54,0.0,1896289.71995446,-1152.7223076923065,181005.3,2023,12,22,10,28,0,1984,6,30
4513410000000000.0,fraud_Manda LLC Pvt Ltd,travel,5081.08,Veer,Kata,F,"H.No. 46, Sandhu Street, Tezpur 305825",Aurangabad,Rajasthan,26.154321,-97.654022,925922.0,Software engineer,26.169509,-97.635288,0.0,2.519517477753419,40,2024-04-03,4,2024,04:04:00,3,2,0,high,8.533475905590132,25817373.966399997,13,4609.888461538461,12,4526.7,454.0515276714406,0,0,127.027,0.0004958625878264,night,5081.08,30486.48,0.0,206162.78978076903,471.1915384615386,59928.55,2024,4,3,4,4,0,1984,2,26
4198010000000000.0,fraud_Shetty LLC Pvt Ltd,travel,5733.65,Tejas,Gaba,M,"44/09, Tella Ganj, Delhi-536204",Imphal,Haryana,67.7769235,-156.289445,280506.0,"Nurse, learning disability",67.758804,-156.290515,0.0,2.015299316524405,75,2023-01-04,1,2023,10:48:00,4,2,0,small,8.654281998930434,32874742.32249999,13,4561.317692307692,5,5733.65,964.654501934534,1,0,76.44866666666667,0.0003514862812561,morning,5733.65,28668.25,0.0,930558.3081025636,1172.332307692308,59297.13,2023,1,4,10,48,0,1948,11,6
4.60380110233571e+17,fraud_Cheema PLC Pvt Ltd,online_shopping,1187.87,Neelofar,Desai,F,"H.No. 220, Ramachandran Ganj, Salem 709315",Orai,Arunachal Pradesh,75.3581605,3.922525,307056.0,Intelligence analyst,75.343051,3.932788,1.0,1.7047087534924252,46,2023-04-12,4,2023,02:57:00,12,2,0,medium,7.0807585551370975,1411035.1368999998,3,1187.87,12,3302.435,0.0,0,0,25.823260869565217,0.0014350970674336,night,1187.87,3563.6099999999997,0.0,0.0,0.0,3563.6099999999997,2023,4,12,2,57,0,1978,5,19
6571230000000000.0,fraud_Kannan-Karan Pvt Ltd,entertainment,5268.76,Tejas,Kara,M,"H.No. 396, Chana, Jhansi-848570",Junagadh,Assam,-80.8017145,-117.181674,822093.0,Theatre stage manager,-80.809912,-117.185206,1.0,0.9136779152662036,49,2023-04-30,4,2023,07:08:00,30,6,1,high,8.56974009970143,27759831.9376,11,5268.76,11,5268.76,0.0,0,0,107.52571428571429,0.0001734142218028,morning,5268.76,57956.36,1.0,0.0,0.0,57956.36,2023,4,30,7,8,0,1975,3,31
180020000000000.0,"fraud_Sha, Mangat and Datta Pvt Ltd",online_shopping,7139.97,Taimur,Anne,F,"95/664, Yadav Nagar, Firozabad 609374",Ahmedabad,Uttarakhand,1.9229408226670872,56.858773,596497.0,Air traffic controller,-72.683872,56.856801,1.0,1.4553428204862755,29,2023-03-21,3,2023,11:41:00,21,1,0,medium,8.873603900448002,50979171.6009,10,7139.969999999999,10,7139.969999999999,0.0,0,0,246.20586206896553,0.0002038303831089,morning,7139.969999999999,71399.7,0.0,0.0,9.094947017729282e-13,71399.7,2023,3,21,11,41,0,1994,10,27
349725000000000.0,fraud_Mandal Group Pvt Ltd,entertainment,3027.96,Biju,Kakar,M,"974, Samra Ganj, Jalgaon-437765",Katni,Tripura,54.9563465,-26.824711,746208.0,Environmental consultant,2.3017030783132526,-26.820658,1.0,1.4553428204862755,37,2023-06-23,6,2023,23:31:00,23,4,0,high,8.015974605261599,9168541.7616,25,3109.4152000000004,6,3027.9600000000005,2737.952402631573,0,0,81.83675675675676,0.000480634757555,night,3027.9600000000005,18167.76,0.0,7496383.359076001,-81.45520000000033,77735.38,2023,6,23,23,31,0,1987,5,17
4781040000000.0,fraud_Saini-Kota Pvt Ltd,online_shopping,390.9,Saksham,Bobal,M,"06/414, Desai Nagar, Guwahati-383407",Coimbatore,Assam,-86.105214,-63.547113,468292.0,Adult nurse,-86.086836,-63.562709,1.0,2.046948485739497,73,2023-11-06,11,2023,20:31:00,6,0,0,medium,5.9710067052055855,152802.80999999997,8,390.9,8,390.9,0.0,1,0,5.354794520547945,0.0052365016263481,evening,390.9,3127.2,0.0,0.0,0.0,3127.2,2023,11,6,20,31,0,1951,1,31
675917000000.0,fraud_Randhawa PLC Pvt Ltd,travel,3864.91,Drishya,Dani,F,"140, Toor Chowk, Aurangabad-724866",Bidhannagar,Tripura,-74.806636,-155.6454,677675.0,"Engineer, civil (contracting)",-74.824621,-155.638275,1.0,2.0105783453801287,47,2023-02-27,2,2023,08:20:00,27,0,0,medium,8.259952379621454,14937529.308099998,11,3864.9099999999994,11,3864.9099999999994,0.0,0,0,82.23212765957446,0.000520213496661,morning,3864.9099999999994,42514.009999999995,0.0,0.0,4.547473508864641e-13,42514.009999999995,2023,2,27,8,20,0,1976,8,6
4.16755e+18,fraud_Mannan-Agarwal Pvt Ltd,travel,6528.97,Riaan,Kalla,F,"65/664, Shah Street, Bhimavaram 842292",Aurangabad,Kerala,1.9229408226670872,166.941528,623852.0,Music therapist,68.389109,166.936028,0.0,1.4553428204862755,27,2022-12-01,12,2022,07:14:00,1,3,0,medium,8.78415762807922,42627449.260900006,9,7281.943333333334,5,6528.97,892.916531513444,0,0,241.8137037037037,0.000222905423135,morning,6528.97,32644.85,0.0,797299.9322499993,-752.9733333333334,65537.49,2022,12,1,7,14,0,1996,6,28
36386400000000.0,fraud_Mahajan Inc Pvt Ltd,entertainment,9202.83,Divij,Dewan,M,"H.No. 600, Shroff Ganj, Ahmedabad-682844",Vijayanagaram,Kerala,34.524127,-9.134614,724486.0,"Sales professional, IT",2.3017030783132526,-9.146688,0.0,1.4553428204862755,46,2023-02-07,2,2023,15:20:00,7,1,0,high,9.127374980754343,84692080.0089,10,9202.83,10,9202.83,0.0,0,0,200.06152173913043,0.0001581407915267,afternoon,9202.83,92028.3,0.0,0.0,0.0,92028.3,2023,2,7,15,20,0,1978,4,14
378094000000000.0,fraud_Shah-Loyal Pvt Ltd,entertainment,9861.9,Ranbir,Kara,F,"27, Bakshi Chowk, Berhampore 290816",Machilipatnam,Uttarakhand,1.9229408226670872,66.993986,178787.0,Television camera operator,55.459155,-1.3032460932720078,1.0,1.4553428204862755,43,2024-01-16,1,2024,08:40:00,16,1,0,small,9.196535521999625,97257071.61,24,7823.545833333334,14,9861.9,2653.867794580641,0,0,229.34651162790695,0.0001475722548886,morning,9861.9,138066.6,0.0,7043014.271112317,2038.354166666666,187765.1,2024,1,16,8,40,0,1981,3,29
3505020000000000.0,"fraud_Gupta, Buch and Jayaraman Pvt Ltd",travel,545.05,Samarth,Upadhyay,M,"675, Badami Circle, Bihar Sharif 075003",Anand,Kerala,38.3320125,15.602992,631080.0,Clothing/textile technologist,38.314684,15.620401,1.0,2.453383689681,62,2022-12-22,12,2022,12:57:00,22,3,0,medium,6.302710546643738,297079.50249999994,15,782.9146666666667,8,545.05,263.21311218605103,0,0,8.791129032258064,0.0045012084940482,afternoon,545.05,4360.4,0.0,69281.1424266667,-237.86466666666672,11743.72,2022,12,22,12,57,0,1961,12,11
3500890000000000.0,fraud_Chokshi-Magar Pvt Ltd,online_shopping,6120.8,Hrishita,Badami,M,"24/83, Bhandari Nagar, Aligarh-764537",Chandrapur,Andhra Pradesh,34.977071,175.090595,381917.0,Exhibition designer,34.986526,175.100099,1.0,1.3620069160079311,74,2023-03-21,3,2023,11:41:00,21,1,0,medium,8.719611449909314,37464192.64,13,5322.809230769231,7,6120.8,897.1236704644978,1,0,82.71351351351352,0.0002225210619539,morning,6120.8,42845.6,0.0,804830.8801076928,797.9907692307688,69196.52,2023,3,21,11,41,0,1950,3,11
342425000000000.0,"fraud_Kaur, Dugal and Bandi Pvt Ltd",online_shopping,638.63,Faiyaz,Kara,M,"H.No. 91, Golla Street, Bettiah 550241",Delhi,Nagaland,-18.271693,25.679813,957190.0,"Programmer, multimedia",-18.256123,25.670867,0.0,1.9722466396305625,28,2023-05-02,5,2023,14:31:00,2,1,0,high,6.460889884175023,407848.2769,7,638.63,7,638.63,0.0,0,0,22.80821428571429,0.0030882461513404,afternoon,638.63,4470.41,0.0,0.0,0.0,4470.41,2023,5,2,14,31,0,1995,8,24
503877000000.0,fraud_Lalla PLC Pvt Ltd,online_shopping,8109.67,Trisha,Sachdev,F,"H.No. 65, Batta Path, Alappuzha-112767",Agartala,Uttarakhand,-67.0551705,-52.566828,246216.0,Theme park manager,-67.049856,-52.560239,1.0,0.6563657056525932,61,2023-10-31,10,2023,18:33:00,31,1,0,small,9.000935757753826,65766747.5089,10,5475.244000000001,829,5115.548867906304,2267.3528944035156,0,0,132.94540983606558,8.093617935780287e-05,evening,8109.67,32438.68,0.0,5140889.14776,2634.4259999999995,54752.44,2023,10,31,18,33,0,1962,7,19
3595200000000000.0,fraud_Wali-Kari Pvt Ltd,online_shopping,651.23,Neysa,Thaman,M,"H.No. 516, Brahmbhatt Street, Khandwa-227883",Bihar Sharif,Kerala,-66.8816995,-139.159171,268427.0,Astronomer,-66.899241,-139.157122,0.0,1.952574614830198,20,2023-09-13,9,2023,10:04:00,13,2,0,small,6.480397260457409,424100.5129,5,651.23,5,651.23,0.0,0,0,32.5615,0.0029982872638395,morning,651.23,3256.15,0.0,0.0,0.0,3256.15,2023,9,13,10,4,0,2004,3,17
4.60380110233571e+17,fraud_Banerjee-Dayal Pvt Ltd,online_shopping,7549.96,Nirvi,Brahmbhatt,M,"H.No. 89, Handa, Medininagar 894467",Chandigarh,Kerala,-5.9384115,-45.431687,192118.0,Hydrogeologist,-5.937673,-45.438097,0.0,0.7136751330628939,30,2024-01-13,1,2024,13:49:00,13,5,1,small,8.92942998647778,57001896.0016,6,7549.96,6,7549.96,0.0,0,0,251.66533333333336,9.452700849579254e-05,afternoon,7549.96,45299.76,0.0,0.0,0.0,45299.76,2024,1,13,13,49,0,1993,10,13
4729600000000.0,fraud_Lalla PLC Pvt Ltd,online_shopping,774.15,Shayak,Raja,M,"H.No. 00, Dube Circle, Lucknow-458601",Warangal,Uttarakhand,61.2310605,-0.4717681503254255,732559.0,Event organiser,61.247111,25.391907,0.0,1.4553428204862755,54,2024-02-23,2,2024,20:30:00,23,4,0,high,6.653056559012371,599308.2224999999,38,5127.028684210526,829,5115.548867906304,3625.5006525661647,0,0,14.33611111111111,0.0018799235554947,evening,774.15,9289.8,0.0,13144254.981757686,-4352.878684210526,194827.09,2024,2,23,20,30,0,1969,6,4
4.06125e+18,fraud_Lalla PLC Pvt Ltd,online_shopping,4317.75,Anahita,Saraf,M,"36, Kurian Nagar, Udupi-928859",Dewas,Haryana,1.9229408226670872,-158.666735,110614.0,Higher education lecturer,48.196236,-158.679761,1.0,1.4553428204862755,30,2023-12-28,12,2023,12:26:00,28,3,0,small,8.37072128751598,18642965.0625,10,4317.75,829,5115.548867906304,0.0,0,0,143.925,0.0003370604644748,afternoon,4317.75,43177.5,0.0,0.0,0.0,43177.5,2023,12,28,12,26,0,1993,11,2
